iter	F1	Logloss
3386	0.7106399865	0.6328920953
3387	0.7107124177	0.6328746416
3388	0.710748051	0.6328617993
3389	0.7107166945	0.6328443456
3390	0.7107828957	0.6328267927
3391	0.7108015985	0.632809934
3392	0.7109098852	0.6327915382
3393	0.7109817622	0.6327707128
3394	0.7110536315	0.6327521186
3395	0.7110689813	0.6327386317
3396	0.7110951254	0.6327216243
3397	0.7111161523	0.6327140378
3398	0.7111111795	0.632692072
3399	0.7111642927	0.6326785354
3400	0.7112134436	0.6326713457
3401	0.7112211743	0.6326533962
3402	0.7111992606	0.6326417934
3403	0.7112397631	0.6326276123
3404	0.7112806675	0.6326141254
3405	0.7113132531	0.6325968204
3406	0.7113161794	0.6325860606
3407	0.7113681787	0.6325688052
3408	0.7114095413	0.6325516986
3409	0.7114701576	0.632536625
3410	0.7114793155	0.6325186259
3411	0.7114882996	0.6325082132
3412	0.7115311466	0.6324931395
3413	0.7115681728	0.632481388
3414	0.7116121757	0.6324650748
3415	0.7116026144	0.6324493565
3416	0.711669367	0.6324345804
3417	0.7116855494	0.6324228289
3418	0.7117097406	0.6324109782
3419	0.7117221816	0.6323957558
3420	0.7117569091	0.6323805334
3421	0.7118504344	0.632362088
3422	0.7119084315	0.632346816
3423	0.7119297898	0.6323309986
3424	0.7119143019	0.6323148837
3425	0.711977873	0.6322919757
3426	0.711972685	0.6322851827
3427	0.7120287732	0.6322658448
3428	0.7120894173	0.6322478952
3429	0.7121796779	0.6322273177
3430	0.7122547031	0.6322189876
3431	0.7122396991	0.6322127895
3432	0.7122170626	0.6322044593
3433	0.7122336044	0.6321910716
3434	0.7122388693	0.6321782788
3435	0.712280461	0.6321603293
3436	0.7122666165	0.6321448589
3437	0.7123381684	0.6321294878
3438	0.7124205368	0.6321067781
3439	0.7124698756	0.6320875394
3440	0.7125188941	0.6320718212
3441	0.7124928089	0.6320564004
3442	0.7125174999	0.6320449464
3443	0.7125899622	0.6320248648
3444	0.7126249468	0.632008849
3445	0.7127125625	0.6319875277
3446	0.7128449249	0.6319666031
3447	0.712886877	0.6319574796
3448	0.7128855715	0.6319423068
3449	0.7129174443	0.6319235143
3450	0.7129868747	0.6319013005
3451	0.7130065748	0.6318811197
3452	0.71307701	0.6318613355
3453	0.7130735702	0.6318507245
3454	0.7131092013	0.6318304445
3455	0.7131553539	0.6318174534
3456	0.7132312699	0.6317965288
3457	0.7132783493	0.6317806618
3458	0.7132709759	0.631775505
3459	0.713308181	0.6317591918
3460	0.7133090502	0.6317476386
3461	0.713418488	0.6317320195
3462	0.7134511276	0.631712037
3463	0.7135218288	0.6316985501
3464	0.7135456775	0.6316842202
3465	0.7135621416	0.6316774767
3466	0.713690535	0.6316596759
3467	0.713679552	0.6316512466
3468	0.7136756706	0.6316364705
3469	0.7136943899	0.6316191655
3470	0.7137440137	0.6316029018
3471	0.7137638666	0.631590952
3472	0.7138009516	0.6315737958
3473	0.7138393577	0.6315606064
3474	0.7138664744	0.6315473178
3475	0.7139011956	0.6315343267
3476	0.7139786458	0.6315153854
3477	0.7139775382	0.6314984772
3478	0.7140744229	0.6314812714
3479	0.714093693	0.631461636
3480	0.714126764	0.6314449261
3481	0.7141872896	0.631426679
3482	0.7142405857	0.6314143821
3483	0.7142824796	0.631404019
3484	0.7142883093	0.631384086
3485	0.7143340272	0.631363211
3486	0.7143461788	0.6313497241
3487	0.7143852288	0.6313336092
3488	0.714466326	0.6313093624
3489	0.7145062624	0.6312984043
3490	0.7145050676	0.6312874957
3491	0.7145619983	0.6312696949
3492	0.7146004192	0.6312545717
3493	0.7146951122	0.6312334983
3494	0.7147447251	0.6312114333
3495	0.7147759773	0.6311986405
3496	0.7148723368	0.6311760796
3497	0.7149140752	0.6311593697
3498	0.7149617773	0.6311429573
3499	0.7150426316	0.6311270407
3500	0.7150846099	0.6311144463
3501	0.7150715727	0.6311044798
3502	0.715101616	0.6310935712
3503	0.7151080486	0.631082266
3504	0.7151594129	0.631067589
3505	0.7151703054	0.6310594572
3506	0.71521721	0.6310407143
3507	0.7152720528	0.6310237565
3508	0.7153063318	0.6310079886
3509	0.7153587679	0.6309898408
3510	0.715428469	0.6309764034
3511	0.7154640152	0.6309565697
3512	0.7154705362	0.6309437769
3513	0.7154815324	0.6309235465
3514	0.7155142025	0.6309045061
3515	0.7155943987	0.630888887
3516	0.715644879	0.6308740117
3517	0.7157443814	0.6308554671
3518	0.7157922279	0.6308378151
3519	0.715779098	0.6308228406
3520	0.7158148934	0.6308020152
3521	0.7158542706	0.6307844127
3522	0.7159191724	0.6307657194
3523	0.7159353162	0.6307539184
3524	0.7159396012	0.6307404314
3525	0.7159610438	0.6307243661
3526	0.7160337531	0.6307054248
3527	0.7161080622	0.630687872
3528	0.7161897494	0.630669972
3529	0.716230645	0.6306540554
3530	0.7162588046	0.6306416594
3531	0.7163396959	0.6306270816
3532	0.7163973044	0.6306128013
3533	0.7164168778	0.6306036281
3534	0.7164613737	0.6305846869
3535	0.7165431718	0.6305669357
3536	0.7166186506	0.6305511183
3537	0.716630456	0.6305361438
3538	0.7166811649	0.6305202768
3539	0.7167457405	0.6305022777
3540	0.7167596053	0.6304918154
3541	0.7167193754	0.6304792706
3542	0.7167597963	0.6304617177
3543	0.7168218314	0.6304393056
3544	0.7168391712	0.6304271078
3545	0.7168657055	0.6304088112
3546	0.7169054324	0.6303948284
3547	0.7168869196	0.6303864486
3548	0.7168947569	0.6303746476
3549	0.7169741546	0.6303618052
3550	0.7169733099	0.6303452936
3551	0.7169925546	0.6303280383
3552	0.717050307	0.6303079566
3553	0.7170711099	0.630293478
3554	0.7171017971	0.6302743384
3555	0.717203699	0.6302620415
3556	0.7172099569	0.6302516783
3557	0.7172332756	0.6302345717
3558	0.7173006609	0.6302144901
3559	0.717354135	0.6301999618
3560	0.7173822622	0.6301881112
3561	0.7174796887	0.630165104
3562	0.7175186805	0.6301441794
3563	0.7175307551	0.6301283124
3564	0.7176605741	0.630107487
3565	0.717682276	0.6300892895
3566	0.7176952381	0.6300733234
3567	0.717667497	0.6300574564
3568	0.7177233697	0.630042234
3569	0.7177902455	0.6300205656
3570	0.7178003093	0.6300044011
3571	0.7178493013	0.6299929471
3572	0.7178881409	0.6299758901
3573	0.7179155501	0.6299513458
3574	0.7179409754	0.62992938
3575	0.7179742076	0.6299163889
3576	0.7180032803	0.6299027036
3577	0.7180329368	0.6298908529
3578	0.7181019762	0.6298744405
3579	0.7181663281	0.6298590693
3580	0.7181602024	0.6298438469
3581	0.7182108212	0.6298294675
3582	0.718268618	0.6298095346
3583	0.7183318236	0.6297880149
3584	0.7183635	0.6297693216
3585	0.7184771775	0.6297529092
3586	0.7185027125	0.6297375381
3587	0.7185845098	0.6297185968
3588	0.7185977599	0.6297065478
3589	0.7186288764	0.629692565
3590	0.7186540592	0.6296720867
3591	0.7187145765	0.6296555255
3592	0.7187613925	0.6296395098
3593	0.718748244	0.6296256757
3594	0.7187796782	0.6296105525
3595	0.7188692253	0.6295940905
3596	0.7189523731	0.6295801077
3597	0.7189290742	0.6295688521
3598	0.7190636662	0.6295478779
3599	0.7190348322	0.6295350355
3600	0.7190897754	0.6295273499
3601	0.7191367203	0.6295104417
3602	0.7191910877	0.6294941284
3603	0.7192297283	0.6294848561
3604	0.719280584	0.6294710221
3605	0.7193306294	0.6294495025
3606	0.7193338581	0.6294321975
3607	0.7193493011	0.6294186114
3608	0.7194229147	0.6294075541
3609	0.7194794167	0.6293928276
3610	0.7194905432	0.6293744813
3611	0.7195460449	0.629357226
3612	0.7196223544	0.6293431936
3613	0.7196462242	0.6293242028
3614	0.7197027789	0.6293060053
3615	0.7197561568	0.6292928655
3616	0.7197542466	0.6292806677
3617	0.7197994661	0.6292697096
3618	0.7198806357	0.6292500246
3619	0.7198941019	0.6292374797
3620	0.7199053552	0.6292244886
3621	0.7199290153	0.6292130347
3622	0.7199824714	0.6291977131
3623	0.7200201086	0.6291795652
3624	0.7200801101	0.6291655824
3625	0.7201091061	0.6291571531
3626	0.7201387433	0.6291414844
3627	0.7201296843	0.6291323113
3628	0.7201933058	0.6291097504
3629	0.7201939879	0.6290922967
3630	0.7202037724	0.6290816857
3631	0.7202160026	0.6290606619
3632	0.7202499323	0.6290453899
3633	0.7202661562	0.6290284321
3634	0.7203005711	0.6290185648
3635	0.7203146051	0.6290003177
3636	0.720331686	0.628984897
3637	0.7204229548	0.6289700713
3638	0.7204945832	0.6289469154
3639	0.7205197586	0.6289258916
3640	0.7205486773	0.6289165697
3641	0.7205430624	0.6289070495
3642	0.7205587436	0.6288940584
3643	0.7206593039	0.62887001
3644	0.7206910321	0.628852358
3645	0.7207211266	0.6288434824
3646	0.7207537536	0.6288315326
3647	0.7207523962	0.6288138309
3648	0.720777273	0.6288049058
3649	0.7208483208	0.628792708
3650	0.720908162	0.6287797665
3651	0.7208995617	0.6287715355
3652	0.7209403868	0.6287552718
3653	0.7209635996	0.6287422311
3654	0.7209815394	0.6287241328
3655	0.7209825918	0.628712183
3656	0.7210149632	0.6286930434
3657	0.7210220626	0.6286757881
3658	0.7210399168	0.6286617557
3659	0.7210597168	0.6286444012
3660	0.7210798479	0.6286327984
3661	0.7211194137	0.6286188156
3662	0.7212013809	0.628596106
3663	0.7212274569	0.6285791481
3664	0.7212472602	0.6285600582
3665	0.7212939371	0.6285407203
3666	0.7213264352	0.6285189031
3667	0.7213979896	0.6285033337
3668	0.7214555499	0.6284812686
3669	0.7215103762	0.6284625753
3670	0.721567366	0.6284455679
3671	0.7216005102	0.628429453
3672	0.7216117083	0.6284130405
3673	0.7217180283	0.6283991073
3674	0.7216932408	0.6283854716
3675	0.7217383233	0.6283682658
3676	0.7218126558	0.6283559193
3677	0.7218949546	0.6283384161
3678	0.721884166	0.6283146652
3679	0.7219628676	0.6283061366
3680	0.7220441342	0.6282913109
3681	0.7220298833	0.6282756918
3682	0.7220954873	0.6282625024
3683	0.7221401633	0.6282468337
3684	0.7221630126	0.6282305205
3685	0.7221649374	0.6282182236
3686	0.7221577478	0.6282071662
3687	0.7221985727	0.6281865887
3688	0.7222349078	0.6281709697
3689	0.7222510871	0.6281547556
3690	0.7222820211	0.6281457312
3691	0.7222831803	0.6281336326
3692	0.7223602012	0.6281168235
3693	0.7223732951	0.6281019482
3694	0.7223853623	0.6280846929
3695	0.7224401879	0.6280693217
3696	0.722494622	0.6280541489
3697	0.7225593118	0.6280310922
3698	0.7225536573	0.6280134401
3699	0.722646462	0.6279927139
3700	0.7226839253	0.6279742189
3701	0.7226880381	0.6279601369
3702	0.7227126581	0.6279432783
3703	0.7227623458	0.627922552
3704	0.7228189272	0.6279061892
3705	0.7229516324	0.627884372
3706	0.7229507406	0.627871728
3707	0.7230126088	0.6278563073
3708	0.7230074782	0.6278385561
3709	0.7230760104	0.6278209041
3710	0.7230717597	0.6278097972
3711	0.7230948395	0.6277966077
3712	0.7232054162	0.6277782119
3713	0.7233129035	0.6277557502
3714	0.7233457397	0.6277340818
3715	0.7233599761	0.6277142977
3716	0.7233864118	0.6277039345
3717	0.7234100458	0.6276908443
3718	0.7233925656	0.627682762
3719	0.7234663015	0.6276621349
3720	0.7235500633	0.6276526643
3721	0.7235244087	0.6276378386
3722	0.7235903516	0.6276208311
3723	0.7236298227	0.6276014437
3724	0.7237180455	0.6275815107
3725	0.7237677003	0.6275655942
3726	0.7237724448	0.6275481405
3727	0.7238033632	0.6275300422
3728	0.7238704053	0.6275082746
3729	0.7239007417	0.627498804
3730	0.7239272194	0.6274818958
3731	0.7240032261	0.6274595828
3732	0.7240023641	0.6274501122
3733	0.724033522	0.6274398482
3734	0.7240443506	0.6274246754
3735	0.7241032951	0.6274043954
3736	0.7241313478	0.6273928422
3737	0.724212776	0.6273748431
3738	0.7242290321	0.6273614058
3739	0.7242592091	0.6273429604
3740	0.7243598986	0.6273243166
3741	0.7243821932	0.627318912
3742	0.7244190224	0.6273036896
3743	0.7244346844	0.627287178
3744	0.7244981853	0.6272723027
3745	0.7245366197	0.6272579232
3746	0.7245873865	0.6272360069
3747	0.7245826772	0.627228718
3748	0.7246256202	0.6272172144
3749	0.7246438296	0.6272000582
3750	0.7247031111	0.6271836954
3751	0.7247520839	0.6271673326
3752	0.7247593422	0.6271473005
3753	0.7247820011	0.6271306897
3754	0.7248162744	0.6271185911
3755	0.7247985397	0.6271074842
3756	0.7248311194	0.6270942452
3757	0.7248145869	0.6270819483
3758	0.7248892327	0.6270670234
3759	0.7249085487	0.6270513051
3760	0.7249148428	0.6270371736
3761	0.7249587093	0.6270220504
3762	0.7250175198	0.6270066792
3763	0.725057731	0.6269924485
3764	0.7250827268	0.6269797053
3765	0.7251788734	0.6269593757
3766	0.7252579132	0.6269415749
3767	0.7252741323	0.6269203033
3768	0.7252892352	0.6269030975
3769	0.7253148587	0.6268823216
3770	0.7253390511	0.6268719089
3771	0.7254644664	0.626851976
3772	0.7255416798	0.6268375469
3773	0.7256192362	0.626816424
3774	0.7256491131	0.626801152
3775	0.7257034519	0.6267825083
3776	0.7257610541	0.6267673355
3777	0.7258215021	0.6267497826
3778	0.7259012697	0.6267303951
3779	0.7259492533	0.6267127431
3780	0.7259610884	0.6266930581
3781	0.7260308585	0.6266780836
3782	0.7260474557	0.6266665305
3783	0.7260968884	0.6266486801
3784	0.7261349971	0.6266338544
3785	0.7261987787	0.6266164007
3786	0.7262241562	0.6266002858
3787	0.7262857463	0.6265824354
3788	0.7263171186	0.6265622546
3789	0.7263481912	0.6265492635
3790	0.7263947662	0.6265369169
3791	0.7263924177	0.6265181245
3792	0.7264232533	0.6265043896
3793	0.7264007599	0.6264889689
3794	0.7264357972	0.6264746886
3795	0.7264472692	0.6264563424
3796	0.7265075406	0.6264381945
3797	0.7265668596	0.626422625
3798	0.7266271336	0.6264064109
3799	0.7267021225	0.6263951553
3800	0.7266775889	0.6263782966
3801	0.7266857589	0.6263622312
3802	0.7266705262	0.6263469097
3803	0.7266999632	0.6263345136
3804	0.7267319317	0.6263212745
3805	0.7267826859	0.6263053084
3806	0.7267897395	0.6262958378
3807	0.7268396825	0.6262755082
3808	0.7269014125	0.6262545836
3809	0.7269629827	0.6262371299
3810	0.7270079232	0.6262194283
3811	0.7270712731	0.6262056438
3812	0.727095817	0.6261943386
3813	0.7270856482	0.62618224
3814	0.7270736433	0.6261689514
3815	0.727161258	0.6261471343
3816	0.7271677545	0.6261354324
3817	0.727183047	0.626119367
3818	0.7272484337	0.626104343
3819	0.7272565448	0.6260942277
3820	0.7273542127	0.6260734023
3821	0.7274202531	0.6260557999
3822	0.7274384995	0.6260480647
3823	0.7274872731	0.6260338836
3824	0.7275033107	0.6260202975
3825	0.7275589361	0.6260039346
3826	0.7275738643	0.6259898031
3827	0.7276068999	0.6259754732
3828	0.7276730934	0.6259564824
3829	0.7277269808	0.6259407146
3830	0.7277976733	0.6259193933
3831	0.7277689547	0.6259070468
3832	0.7277782369	0.625888056
3833	0.7278176133	0.625868966
3834	0.7278111475	0.6258508677
3835	0.7278465325	0.625835794
3836	0.72789274	0.6258232988
3837	0.7279519823	0.6258079276
3838	0.7279502208	0.6257880939
3839	0.7279962837	0.6257734169
3840	0.7280831331	0.6257559136
3841	0.7280685298	0.6257424763
3842	0.7281349805	0.6257263613
3843	0.7281372282	0.6257123786
3844	0.7281632075	0.6256973049
3845	0.7281428471	0.6256823304
3846	0.7282217994	0.6256620008
3847	0.7282744011	0.6256475222
3848	0.7283331964	0.6256292256
3849	0.7283653298	0.625610681
3850	0.728428145	0.6255960536
3851	0.7284470415	0.6255833105
3852	0.7284453733	0.6255694764
3853	0.728508034	0.6255479072
3854	0.7285445607	0.6255358086
3855	0.7285362633	0.6255237101
3856	0.7285767299	0.6255047192
3857	0.7286504752	0.6254814642
3858	0.7286947213	0.6254690185
3859	0.7287485519	0.6254580604
3860	0.7287788262	0.6254405075
3861	0.7288060408	0.6254235001
3862	0.7288295681	0.6254030217
3863	0.7288651714	0.6253819979
3864	0.7289256437	0.6253660814
3865	0.7289976903	0.625346793
3866	0.7290810741	0.6253248768
3867	0.7291549017	0.6253051918
3868	0.7291607685	0.625290614
3869	0.7292390676	0.6252734082
3870	0.7293291582	0.6252594254
3871	0.7293294334	0.6252492606
3872	0.7293878145	0.6252337903
3873	0.7293882683	0.6252175266
3874	0.729431943	0.6251995275
3875	0.7294274751	0.6251836605
3876	0.7294815971	0.6251689339
3877	0.7294713813	0.625156637
3878	0.7295366296	0.6251385883
3879	0.7296079259	0.6251165728
3880	0.7296491704	0.6251010033
3881	0.7296473106	0.6250850868
3882	0.7296835508	0.6250722444
3883	0.7297505682	0.6250512702
3884	0.7297821838	0.625034957
3885	0.7298117401	0.6250133878
3886	0.7298442782	0.6250001488
3887	0.7298965454	0.6249874552
3888	0.7299792056	0.6249689602
3889	0.7299905978	0.6249472422
3890	0.7300476846	0.6249328628
3891	0.7301377609	0.6249142191
3892	0.7301787161	0.6248974595
3893	0.7301587087	0.6248782704
3894	0.7302337594	0.6248602713
3895	0.7302483995	0.624848966
3896	0.7303253029	0.6248273472
3897	0.7303277125	0.6248108852
3898	0.7304084258	0.6247967537
3899	0.7304427134	0.6247762753
3900	0.7304733879	0.6247582762
3901	0.7305349162	0.6247420126
3902	0.7305922718	0.6247273852
3903	0.7306298913	0.6247118157
3904	0.7306777878	0.6246972379
3905	0.7306940967	0.6246783462
3906	0.7307307754	0.6246630247
3907	0.7307535729	0.6246442818
3908	0.7307987871	0.6246312411
3909	0.7308717197	0.6246148287
3910	0.7309031306	0.6245995567
3911	0.7308822025	0.6245836897
3912	0.7308908214	0.6245699052
3913	0.7309603081	0.6245536911
3914	0.7310154304	0.6245341053
3915	0.7310628811	0.6245226017
3916	0.731122479	0.6245044539
3917	0.7311439057	0.6244895786
3918	0.7312047828	0.6244753478
3919	0.7312089715	0.624463398
3920	0.7312168282	0.6244416305
3921	0.7312221251	0.6244280444
3922	0.7312479474	0.6244101444
3923	0.7312615184	0.624396707
3924	0.7313297109	0.6243771212
3925	0.7313622276	0.62436056
3926	0.7313976801	0.624348511
3927	0.7313860356	0.6243392883
3928	0.731405858	0.6243303136
3929	0.7314340356	0.6243146449
3930	0.7314904803	0.6243019513
3931	0.731571856	0.6242830101
3932	0.7315899395	0.6242697215
3933	0.7316199611	0.6242498877
3934	0.7316813318	0.6242360041
3935	0.7317080569	0.6242261368
3936	0.7317789533	0.6242094269
3937	0.7318316077	0.6241885023
3938	0.7318251534	0.6241734782
3939	0.7318435862	0.6241589004
3940	0.7318722439	0.6241449176
3941	0.7318883591	0.624131034
3942	0.7319259841	0.6241118945
3943	0.7319975681	0.6240934491
3944	0.7319997143	0.6240842264
3945	0.7320797125	0.6240665248
3946	0.7321170303	0.624048724
3947	0.7321387397	0.6240348899
3948	0.7321789977	0.6240215022
3949	0.7322529225	0.6240049906
3950	0.7322723148	0.62399552
3951	0.7322960913	0.6239817355
3952	0.7323299867	0.6239665627
3953	0.7323576613	0.6239506461
3954	0.7324811402	0.6239302669
3955	0.7325361486	0.6239166808
3956	0.7325777962	0.6239056235
3957	0.7325845513	0.6238928307
3958	0.7326066013	0.6238782033
3959	0.732638604	0.623863576
3960	0.7327004319	0.6238493948
3961	0.732743724	0.6238390317
3962	0.7327872798	0.6238225201
3963	0.7328172567	0.6238090332
3964	0.7328212433	0.6238023889
3965	0.7328279972	0.6237875631
3966	0.7328066355	0.623769564
3967	0.7328432552	0.623749284
3968	0.7328440327	0.6237363921
3969	0.7328949602	0.6237241447
3970	0.7328898362	0.6237097653
3971	0.7329188799	0.6236949395
3972	0.732985804	0.6236768412
3973	0.7330362054	0.6236603792
3974	0.7331215863	0.6236377192
3975	0.7331750737	0.6236246785
3976	0.7331762614	0.6236077702
3977	0.7331998156	0.623595027
3978	0.7332461863	0.6235803997
3979	0.7332899601	0.623571772
3980	0.7333469876	0.6235568471
3981	0.733371354	0.6235437568
3982	0.7334399557	0.6235220389
3983	0.7335216842	0.6235057752
3984	0.73354467	0.6234927345
3985	0.7336409542	0.6234742891
3986	0.7336145259	0.6234619922
3987	0.7336681618	0.6234458773
3988	0.7337375855	0.6234272831
3989	0.7337489219	0.6234147383
3990	0.7338055733	0.6233946566
3991	0.733807163	0.6233812689
3992	0.7338331426	0.6233745254
3993	0.7338501032	0.623359303
3994	0.7338708976	0.6233420476
3995	0.7338700905	0.6233356512
3996	0.733899971	0.6233214205
3997	0.7339852273	0.6233043139
3998	0.7340228405	0.6232831414
3999	0.7340423533	0.6232754558
